Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Age,Number of Dependents,Latitude,Longitude,Population,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction,Price_Bucket,Population_2024,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes
1,72,28.37,18,69.85,5102.35,25.24,0.0,2042.64,62,2,34.266389,-118.459744,17112,6233,1,0,3.0,Medium,39355309,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True
1,72,36.03,0,25.85,1872.2,5.73,0.0,2594.16,36,0,34.422519,-118.420717,59259,5514,4,0,5.0,Low,39355309,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
0,3,37.0,22,71.1,213.35,2.62,0.0,111.0,36,0,34.231053,-118.338307,46639,3501,0,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False
1,59,20.78,26,93.35,5386.5,36.07,0.0,1226.02,45,0,34.43987,-118.644609,24977,4814,0,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,4,22.07,41,50.55,235.65,0.0,97.0,88.28,24,0,34.130992,-118.894673,18735,4164,1,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,27,25.51,69,81.3,2272.8,29.93,0.0,688.77,20,0,34.153733,-118.593408,25988,5158,2,0,5.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
0,4,27.04,0,20.7,83.75,0.0,0.0,108.16,49,0,34.178068,-118.615714,36123,3027,1,1,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1,60,39.76,76,79.05,4663.4,0.0,0.0,2385.6,59,3,34.19225,-118.776874,14814,5275,0,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,False,True,True
1,8,42.67,0,19.05,201.7,0.0,0.0,341.36,26,1,34.364153,-118.615583,9937,3153,2,1,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True
1,8,13.43,0,19.6,125.0,0.0,0.0,107.44,54,3,34.506627,-118.699048,22177,3214,0,0,3.0,Low,39355309,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True
0,35,42.8,0,20.2,684.4,0.0,0.0,1498.0,64,0,34.178483,-118.431791,40376,3481,3,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False
1,53,43.71,0,20.9,1146.05,0.0,0.0,2316.63,48,3,34.147149,-118.463365,22085,4254,3,0,5.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
0,15,0.0,23,38.8,603.0,0.0,0.0,0.0,49,0,34.195685,-118.490752,50047,2118,1,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False
1,67,37.6,23,88.4,5798.3,0.0,1334.0,2519.2,44,0,34.17847,-118.459472,23646,6251,3,1,5.0,High,39355309,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,1,8.66,0,19.3,19.3,0.0,0.0,8.66,37,1,34.213049,-118.317651,25882,4136,1,0,3.0,Low,39355309,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
0,5,30.92,41,55.75,266.95,0.0,109.0,154.6,27,0,34.174215,-118.345928,29245,4545,1,0,3.0,Medium,39355309,False,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,False
0,13,16.35,0,19.95,257.0,0.0,0.0,212.55,42,0,34.169706,-118.323548,18539,5221,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
0,29,12.92,24,89.65,2623.65,0.0,0.0,374.68,39,0,34.15136,-118.364786,16996,2681,0,0,3.0,High,39355309,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False
1,18,18.47,30,55.95,1082.8,0.0,0.0,332.46,33,4,34.187599,-118.387125,45358,2035,1,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True
1,2,27.41,23,69.0,147.8,0.0,34.0,54.82,61,0,34.165783,-118.399795,27453,2798,0,0,3.0,Medium,39355309,True,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False
1,30,10.24,48,83.55,2570.2,0.0,0.0,307.2,19,1,34.132275,-117.611478,39064,3558,2,0,3.0,High,39355309,True,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,True
0,66,32.12,17,65.7,4378.9,0.0,744.0,2119.92,37,2,34.174493,-117.87068,57775,5058,0,0,3.0,Medium,39355309,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,38,25.84,19,94.9,3616.25,0.0,0.0,981.92,32,2,34.098275,-117.967399,76890,2436,1,0,3.0,High,39355309,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,False,False,True,True
1,44,37.68,24,61.9,2924.05,0.0,70.18,1657.92,41,3,33.942895,-117.725644,66754,4388,1,0,4.0,Medium,39355309,True,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,True
0,2,17.03,0,20.0,32.7,0.0,0.0,34.06,46,0,34.127621,-117.717863,34716,3922,1,0,5.0,Low,39355309,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,42,39.32,20,67.7,2882.25,0.0,576.0,1651.44,55,0,34.097345,-117.906736,33817,5034,1,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False
1,58,29.5,0,25.15,1509.9,0.0,0.0,1711.0,56,2,34.084747,-117.886844,17554,6444,1,0,4.0,Low,39355309,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
1,58,47.69,24,92.85,5305.05,0.0,1273.0,2766.02,38,1,34.08111,-117.853935,25068,4879,1,0,5.0,High,39355309,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True
0,71,49.52,19,111.3,7985.9,0.0,1517.0,3515.92,55,0,34.079934,-118.046695,30211,5957,0,0,3.0,Very High,39355309,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False
1,48,44.72,13,60.6,2985.25,0.0,0.0,2146.56,35,0,34.133809,-117.523724,12937,4077,1,0,4.0,Medium,39355309,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False
1,8,23.68,41,65.5,564.35,0.0,231.0,189.44,23,0,34.14649,-117.849815,24973,2985,1,0,3.0,Medium,39355309,True,False,False,False,True,True,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False
0,67,15.32,0,19.95,1311.75,0.0,0.0,1026.44,32,0,33.998471,-117.973758,53686,6212,0,0,3.0,Low,39355309,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,49,23.82,18,74.6,3720.35,0.0,0.0,1167.18,39,0,34.144703,-117.770299,35530,4516,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0,52,29.23,30,94.6,5025.8,0.0,0.0,1519.96,60,0,33.999992,-117.535395,18980,6212,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
7,63,34.51,46,81.15,5224.5,0.0,0.0,2174.13,20,0,34.050322,-118.147037,33280,5294,2,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False
4,68,47.91,23,89.05,6185.8,0.0,0.0,3257.88,50,1,34.049172,-118.115022,26933,5001,1,0,3.0,High,39355309,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,True
4,31,1.2,15,49.2,1498.55,0.0,0.0,37.2,51,0,34.231318,-117.662032,47,2157,1,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False
8,64,19.98,0,19.45,1208.6,0.0,0.0,1278.72,41,0,34.035602,-117.591528,56280,5628,0,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
5,62,44.95,5,104.3,6613.65,0.0,331.0,2786.9,37,0,34.057256,-117.667677,54254,5905,0,0,3.0,Very High,39355309,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False
7,21,14.81,25,86.05,1818.9,0.0,45.47,311.01,40,0,33.992416,-117.807874,46532,2937,1,0,3.0,High,39355309,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1,72,39.3,0,25.2,1787.35,0.0,0.0,2829.6,64,3,34.042286,-117.756106,69974,4382,0,0,3.0,Low,39355309,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3,32,0.0,14,35.15,1051.05,0.0,0.0,0.0,57,1,34.083086,-117.737997,46626,3163,0,0,3.0,Medium,39355309,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
0,34,32.94,21,105.35,3688.6,0.0,775.0,1119.96,47,3,34.065108,-118.082791,61623,5432,0,0,3.0,Very High,39355309,False,True,False,False,False,True,False,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True
5,35,18.86,0,24.3,821.6,0.0,0.0,660.1,38,3,34.101608,-118.055848,32718,5998,2,0,4.0,Low,39355309,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
5,3,23.72,17,80.7,239.45,0.0,41.0,71.16,57,1,34.141146,-117.655583,23331,2081,1,0,3.0,High,39355309,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
0,3,25.1,59,89.85,244.45,0.0,14.42,75.3,24,0,34.105493,-117.660934,48827,4096,3,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,False,False
0,53,4.82,24,61.1,3357.9,0.0,0.0,255.46,37,0,34.018354,-117.85492,45118,5940,2,0,5.0,Medium,39355309,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,False,False,False
2,4,0.0,13,29.05,129.6,0.0,0.0,0.0,40,0,34.066964,-117.937007,44099,3306,2,0,3.0,Low,39355309,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2,48,36.18,29,99.7,4977.2,0.0,1443.0,1736.64,53,2,34.061634,-117.893169,30458,5921,0,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True
0,54,0.0,19,46.0,2424.05,0.0,46.06,0.0,41,1,34.074736,-118.145959,30635,4451,0,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,False,True,True
0,62,48.72,2,80.4,4981.15,0.0,0.0,3020.64,49,0,32.67117,-117.00232,17389,5157,1,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False
10,22,9.05,57,100.05,2090.25,0.0,0.0,199.1,36,3,32.677097,-116.304991,1509,3274,0,0,3.0,Very High,39355309,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,True,True,False,True,False,False,True,True
0,30,22.64,18,68.95,2038.7,0.0,0.0,679.2,37,0,32.607964,-117.059459,71126,4403,0,0,3.0,Medium,39355309,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False
6,35,45.97,13,69.0,2441.7,0.0,0.0,1608.95,50,0,32.688506,-116.938632,2606,5283,2,0,3.0,Medium,39355309,True,False,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,False
0,30,0.0,17,44.5,1307.8,0.0,222.0,0.0,61,1,32.912664,-116.635387,1587,5833,1,0,4.0,Medium,39355309,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True
3,25,2.82,0,18.7,383.65,0.0,0.0,70.5,36,3,32.622999,-116.687855,727,2289,0,0,3.0,Low,39355309,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True
6,1,16.06,59,53.55,53.55,0.0,0.0,16.06,21,0,32.649787,-116.2237,699,4504,3,0,4.0,Medium,39355309,True,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False
0,70,26.67,17,114.6,7882.5,0.0,0.0,1866.9,36,2,32.695681,-116.798386,8759,5414,0,0,3.0,Very High,39355309,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True
9,57,26.67,0,20.1,1087.7,0.0,0.0,1520.19,32,3,32.759327,-116.99726,44652,5506,1,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True
0,9,11.5,14,85.5,791.7,0.0,0.0,103.5,35,0,32.782501,-117.01611,24005,4867,1,0,5.0,High,39355309,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
5,69,46.45,26,108.75,7493.05,0.0,1948.0,3205.05,45,1,32.733564,-117.033713,24961,5874,0,0,3.0,Very High,39355309,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True
7,72,2.56,24,97.85,6841.3,0.0,0.0,184.32,57,0,32.67102,-117.095235,62355,4508,0,0,3.0,High,39355309,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,True,False
0,44,14.37,0,19.55,819.95,0.0,0.0,632.28,48,2,32.800671,-116.483363,1604,5860,1,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
8,72,16.15,52,84.05,6052.25,0.0,3147.0,1162.8,24,0,32.619465,-116.593605,905,5515,0,0,3.0,High,39355309,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
0,54,35.32,15,89.4,4869.5,0.0,730.0,1907.28,44,0,32.730264,-116.950963,7863,5871,3,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
